mag,ra,dec
12.8,15.609725,-37.901036
12.8,18.812709,-61.622182
12.8,19.566711,-52.430163
12.8,21.449328,73.645963
12.8,21.702041,-12.165234
12.8,23.997386,-34.111986
12.79,1.801025,-5.929258
12.79,2.504618,5.264081
12.79,13.647482,70.28545
12.79,15.103985,-37.42234
12.79,16.351596,58.4508
12.79,0.73866,12.617688
12.79,3.65806,24.969313
12.79,3.845601,-6.094239
12.79,5.777299,44.122477
12.78,9.714859,-68.885517
12.78,15.791452,-37.918439
12.78,16.526351,17.563151
12.77,2.027815,63.511194
12.77,1.549409,-24.240173
12.77,11.902323,9.806041
12.76,13.66977,43.772575
12.76,14.299702,-0.5265
12.76,18.861064,24.455837
12.76,21.989379,41.857605
12.76,22.90632,60.993001
12.75,22.102818,-55.989996
12.75,0.526611,-5.870007
12.75,15.07285,29.476124
12.74,17.369324,-46.824175
12.74,21.178457,-17.473643
12.74,21.873718,2.388766
12.74,3.625671,17.859568
12.74,11.389209,44.810779
12.74,12.011367,-13.820172
12.74,12.647117,-38.374865
12.74,17.535393,50.414056
12.73,13.272741,29.098733
12.73,18.055992,-57.376757
12.73,8.574,-1.143898
12.73,9.801829,60.257857
12.73,9.928814,35.361964
12.73,15.019706,7.162501
12.73,23.862536,6.970754
12.72,2.318737,-28.631038
12.72,6.525426,-38.865124
12.72,2.170456,11.535282
12.72,10.506763,32.838981
12.72,10.931616,56.035177
12.72,13.845414,-21.691517
12.72,17.658777,27.775136
12.71,12.590575,-74.073006
12.71,7.69812,5.042043
12.71,18.349223,-1.054264
12.7,11.966979,-34.953624
12.7,0.543143,7.491764
12.7,1.650199,-17.949782
12.7,3.659744,25.478452
12.7,3.779227,-11.293204
12.7,9.275335,-62.072313
12.7,14.897875,23.55593
12.7,15.616248,-14.132335
12.7,18.826753,-57.431817
12.7,18.894977,-38.616057
12.7,19.333579,-82.564103
12.7,19.216417,-39.038781
12.69,6.220762,-37.250154
12.69,14.003553,-54.153302
12.69,8.136973,58.513919
12.69,15.596166,22.150714
12.69,15.971988,35.406426
12.69,17.883455,16.915921
12.69,22.100144,39.298586
12.68,2.340216,37.792268
12.68,8.702063,-42.940425
12.68,9.014005,5.242018
12.68,16.595204,-30.856818
12.68,16.680091,-46.00725
12.68,17.469961,-62.458882
12.68,21.268089,29.864093
12.68,22.579343,4.043706
12.67,12.830553,-38.513248
12.67,14.819298,-42.243494
12.67,19.793402,58.55561
12.67,2.96942,-12.883313
12.67,10.868086,13.998953
12.67,16.957293,77.716364
12.67,17.768321,24.649302
12.67,21.436805,-42.433384
12.66,4.837089,17.701723
12.66,5.129735,-33.865129
12.66,16.912502,-70.650451
12.66,10.075245,5.56418
12.66,13.615406,22.966006
12.66,21.539452,24.560645
12.66,22.642562,-15.302542
12.66,23.16087,-1.975564
12.65,7.111469,-14.501745
12.65,18.60373,-54.457969
12.65,20.109096,12.683228
12.65,0.704829,-36.716519
12.65,9.047959,68.062825
12.65,11.424178,78.283756
12.65,18.766387,-28.936016
12.65,21.777894,-0.176275
12.64,19.634273,-60.610999
12.64,22.640075,-29.352221
12.64,23.963895,38.629391
12.63,1.021547,-33.712617
12.63,17.847918,-54.802604
12.63,4.420722,8.049986
12.63,10.373151,-60.173562
12.63,12.786036,-3.571474
12.63,23.442401,12.15827
12.62,4.402693,8.55479
12.62,6.493696,-39.394808
12.62,18.558607,-56.176217
12.62,3.998064,26.09264
12.62,12.188031,-19.972025
12.62,14.351022,27.591012
12.61,0.873992,-25.837116
12.61,7.688869,-60.916439
12.61,9.711459,-39.605648
12.61,11.747623,-75.004068
12.6,4.677591,8.679265
12.6,21.041336,-53.407345
12.6,0.642689,51.465443
12.6,3.077907,61.738477
12.6,9.746669,-18.212149
12.6,10.600516,5.120819
12.59,17.755228,-78.531802
12.58,0.2635,13.555642
12.58,11.70065,14.77618
12.58,13.117292,20.815405
12.58,14.875463,0.167149
12.58,15.319892,-12.75336
12.58,18.36846,6.339692
12.57,5.362052,-65.647607
12.57,17.248615,-79.066713
12.57,21.600034,-46.682728
12.57,1.650199,-17.949782
12.57,11.627701,58.712388
12.57,18.32267,-5.778508
12.57,21.644896,-33.662427
12.57,21.687828,-0.775658
12.57,22.161607,41.033734
12.57,23.718212,36.537175
12.56,6.606145,27.934385
12.56,9.287469,-53.080919
12.56,9.871163,60.279868
12.56,11.135053,-5.229713
12.56,11.482218,10.178881
12.56,13.643702,25.828732
12.56,16.04764,20.587624
12.55,2.598848,-47.67552
12.55,12.47175,12.376779
12.55,19.966712,-65.736098
12.55,4.399761,16.71946
12.55,8.082679,-83.229584
12.55,17.712235,-41.030673
12.55,22.845913,28.602534
12.54,1.143705,-26.88598
12.54,3.850368,-26.156736
12.54,6.467703,-38.437698
12.54,8.584903,-8.845902
12.54,7.159677,69.854192
12.54,13.001154,-5.630631
12.54,19.041007,70.428202
12.54,20.741805,8.903084
12.53,12.785999,-49.47227
12.53,16.819812,-74.468354
12.53,4.636699,28.218456
12.53,18.845889,47.971268
12.53,19.900238,-47.812507
12.53,23.292735,6.391523
12.52,7.964177,-0.689417
12.52,9.390702,-74.402904
12.52,12.49894,-36.498517
12.52,8.901531,-13.12357
12.52,18.271822,1.520938
12.52,19.584868,8.459017
12.52,20.560671,61.751254
12.51,10.034544,79.705953
12.51,11.527762,-14.19285
12.51,13.553875,-30.23586
12.51,13.887237,-38.349707
12.51,16.028823,30.179116
12.51,18.131218,52.797389
12.51,22.130306,-51.119734
12.51,22.418084,-47.868717
12.5,12.013608,-32.500975
12.5,0.26193,-67.990813
12.5,4.676063,-41.862945
12.5,6.181965,10.32
12.5,7.485232,31.785477
12.5,9.707183,55.985737
12.5,10.467756,48.786366
12.5,12.983789,-9.833879
12.5,13.746682,-54.106532
12.5,20.129216,-31.754582
12.5,21.825624,-63.116742
12.49,0.220849,69.326881
12.49,1.920532,7.14626
12.49,5.764334,37.426896
12.49,11.618088,29.799539
12.49,0.291159,-8.740423
12.49,18.391345,28.166966
12.48,1.889092,23.444763
12.48,3.089836,1.63603
12.48,5.466709,9.643928
12.48,18.255146,12.352369
12.48,20.173397,51.495631
12.48,5.15279,15.460977
12.48,15.667113,43.492188
12.48,19.419073,28.353942
12.47,10.201491,47.839555
12.47,15.486163,-6.973433
12.47,18.460757,-75.245433
12.47,2.148029,49.450521
12.47,21.289736,20.896672
12.47,23.178359,-19.226794
12.46,0.321467,-19.908545
12.46,23.980221,2.830536
12.46,10.405425,11.956465
12.46,18.605374,13.606748
12.45,3.600095,8.760196
12.45,13.400203,49.375635
12.45,14.868187,-79.679613
12.45,16.299455,-73.882392
12.45,16.658202,-53.356275
12.45,18.89722,-30.421361
12.45,21.405044,-46.693081
12.45,22.992078,7.554548
12.45,7.602564,-51.913906
12.45,15.836434,0.957751
12.45,20.927416,-14.03562
12.45,22.098502,-38.269295
12.45,23.122939,68.667591
12.44,1.867489,47.001852
12.44,7.571811,-55.962282
12.44,12.7436,33.345621
12.44,14.598182,30.111383
12.44,22.347662,-42.307169
12.44,22.981713,10.659288
12.44,4.413577,32.450617
12.44,4.518593,58.981451
12.44,6.120118,33.544616
12.44,6.73051,51.140749
12.44,23.489324,41.469995
12.43,0.04085,-46.028896
12.43,6.46069,85.586091
12.43,9.483728,-52.181674
12.43,19.900785,32.562981
12.42,13.392021,-34.902521
12.42,13.400055,-52.89054
12.42,18.119509,-73.509906
12.42,22.681577,64.907235
12.42,23.358589,8.333933
12.41,0.528235,-47.422242
12.41,2.585443,3.732452
12.41,15.814155,-24.306833
12.41,15.588991,17.71319
12.41,19.83398,32.583227
12.41,22.556431,-9.6159
12.4,6.507265,-39.130736
12.4,11.466798,-9.182368
12.4,17.158421,-61.089529
12.4,19.196211,-31.129406
12.4,20.883278,23.371122
12.4,0.538736,67.236151
12.4,1.053908,20.09931
12.4,2.034074,3.941714
12.4,4.122346,-24.48496
12.4,18.685827,24.784458
12.4,22.412703,22.55064
12.4,23.531203,19.937322
12.4,23.810011,-27.660734
12.39,4.418659,-34.803356
12.39,4.916402,5.381967
12.39,6.59335,-62.640083
12.39,13.591803,-41.305702
12.39,19.394165,-39.189213
12.39,20.737912,5.982991
12.39,21.140253,5.649735
12.39,3.286429,45.373704
12.38,0.276796,-50.26901
12.38,0.520883,1.964564
12.38,0.92369,-51.832638
12.38,1.153468,-24.689147
12.38,4.519872,1.957894
12.38,6.288175,-34.718012
12.38,8.137422,-69.391485
12.38,18.461263,49.309259
12.38,20.709649,-20.076652
12.38,0.812744,27.018997
12.38,11.197753,33.536462
12.38,16.605079,-49.298494
12.37,0.819416,5.38861
12.37,1.228473,13.947256
12.37,1.91897,43.765686
12.37,2.574517,8.643436
12.37,5.816864,-3.306973
12.37,8.208837,2.834725
12.37,9.013981,5.241545
12.37,11.095315,10.235957
12.37,15.274583,16.44437
12.37,21.396884,-40.70143
12.37,14.249668,10.410639
12.37,23.605288,-48.588409
12.36,2.631318,-58.75308
12.36,6.519964,-37.974999
12.36,8.524105,-6.036305
12.35,1.381769,-69.308445
12.35,4.616217,59.366627
12.35,6.943707,-59.183274
12.35,10.539399,-41.176392
12.35,16.091016,76.917564
12.35,17.244565,26.926824
12.35,19.367372,7.042785
12.34,7.489254,-4.278818
12.34,10.971468,-38.443444
12.34,11.551041,12.153858
12.34,16.866706,23.855311
12.34,17.457207,4.227509
12.34,12.027868,-12.231656
12.33,2.60862,17.718079
12.33,9.036532,78.498974
12.33,18.057418,-75.002515
12.33,18.500597,-68.876284
12.33,21.971168,9.181101
12.33,7.985082,15.392426
12.33,21.315663,54.210827
12.32,1.812231,-26.603564
12.32,12.608428,-40.441791
12.32,14.183368,-41.927363
12.32,17.553173,-74.162727
12.32,17.553635,-77.576172
12.32,21.246797,11.008393
12.32,5.570921,10.321148
12.32,6.182198,-43.409631
12.31,0.001246,3.946458
12.31,6.041077,-66.791294
12.31,6.715672,-30.856333
12.31,13.503791,-8.574859
12.31,15.209009,6.028977
12.31,16.638436,-78.278675
12.31,20.705652,19.160921
12.31,23.025149,-54.503672
12.31,12.834849,55.099317
12.31,14.334072,39.03691
12.31,14.907578,35.548775
12.3,11.265672,-48.690765
12.3,11.875598,27.514274
12.3,16.477605,-57.74999
12.3,22.96138,58.820137
12.3,23.816278,6.447982
12.3,3.388183,-7.793106
12.3,13.545737,16.810196
12.3,13.741461,51.683869
12.3,18.901791,-54.358957
12.3,18.915141,10.973126
12.3,21.61073,39.45539
12.29,8.471862,-44.52221
12.29,9.743959,-45.87699
12.29,17.762466,-22.180913
12.29,17.852397,-56.763118
12.29,19.270077,-47.274549
12.29,21.406019,-37.853845
12.29,9.200896,27.907734
12.29,21.021357,33.240934
12.29,23.698379,44.174924
12.28,3.832918,27.438753
12.28,8.891459,-48.405539
12.28,10.790083,2.592276
12.28,13.530998,-56.228322
12.28,18.306007,-59.886722
12.28,19.343035,-7.66668
12.28,19.93129,51.272798
12.28,20.266915,2.111512
12.28,23.122055,-32.268273
12.28,2.003563,13.05304
12.28,16.951701,-4.350405
12.28,17.072837,16.929835
12.28,17.647488,8.023334
12.27,3.680355,6.104565
12.27,3.780679,48.537475
12.27,5.171682,9.502056
12.27,9.595514,-38.21869
12.27,11.345577,46.977323
12.27,12.987865,42.74102
12.27,16.503639,-14.663791
12.27,23.065493,10.8176
12.27,6.353656,44.245271
12.27,20.448825,27.516665
12.26,1.406997,8.437252
12.26,2.047819,5.705828
12.26,2.664363,7.623625
12.26,3.52976,14.321593
12.26,3.985025,25.292223
12.26,4.314292,1.393312
12.26,12.136549,17.054607
12.26,18.002765,-48.33388
12.26,22.321871,-28.299231
12.26,22.86081,51.845116
12.26,13.530721,23.388184
12.26,13.970703,12.578441
12.25,0.50813,4.33902
12.25,2.119145,4.32461
12.25,2.431249,8.180426
12.25,3.309778,10.312375
12.25,5.940201,-27.858986
12.25,11.110202,-44.963992
12.25,12.507695,40.508866
12.25,15.571201,-39.756896
12.25,17.190186,-38.409503
12.25,19.278227,33.150653
12.25,20.793322,8.335854
12.25,20.890446,8.164472
12.25,2.189293,-63.236781
12.24,1.801099,21.206751
12.24,6.54778,-47.71451
12.24,12.679573,-43.566376
12.24,12.84259,-53.609731
12.24,16.807101,59.056309
12.24,23.11082,-14.872194
12.24,16.425591,26.026245
12.23,1.140771,-32.719897
12.23,1.588581,10.278117
12.23,1.942201,-58.763735
12.23,14.41555,8.887619
12.23,16.232306,33.773418
12.23,18.693434,0.920517
12.23,19.346452,-45.55959
12.23,20.461952,-56.448454
12.22,0.298873,4.698876
12.22,0.504544,-29.243884
12.22,5.02291,-33.490026
12.22,5.558371,-9.12915
12.22,10.816626,-54.181752
12.22,15.687543,75.992789
12.22,15.717881,-40.157459
12.21,0.360374,-46.09261
12.21,1.989817,58.521133
12.21,7.191102,48.330383
12.21,7.87681,-17.383542
12.21,18.557685,-6.901242
12.21,5.554875,44.818492
12.21,17.950882,15.777541
12.21,21.471749,-22.309225
12.2,0.702407,-52.358976
12.2,1.895354,12.039834
12.2,4.763508,74.243994
12.2,7.250484,11.018786
12.2,9.625504,28.635988
12.2,11.67224,67.258993
12.2,18.498255,-73.202101
12.2,21.479009,-47.261703
12.2,9.525846,20.282316
12.2,10.755925,38.512884
12.2,17.197838,-1.853748
12.2,19.581613,53.255906
12.19,0.115387,-30.608502
12.19,2.831039,6.467343
12.19,4.280235,5.618486
12.19,7.939302,-30.046823
12.19,10.753583,-38.875322
12.19,11.301952,-35.244839
12.19,13.504232,-30.425147
12.19,15.084861,79.060502
12.19,15.372623,26.877123
12.19,17.315547,-70.812997
12.19,20.129153,-31.753991
12.19,0.477674,-6.664612
12.19,3.389531,11.688179
12.19,8.992336,-47.43561
12.19,17.404677,-4.366224
12.18,2.822808,5.687976
12.18,7.751749,43.111546
12.18,12.917773,-52.986406
12.18,13.083013,-61.516705
12.18,13.408501,20.456142
12.18,14.909992,2.84124
12.18,17.699259,40.744741
12.18,17.936769,-57.162051
12.18,20.182466,-30.218511
12.18,19.177352,1.535425
12.17,0.105282,-65.840538
12.17,5.274431,7.293906
12.17,5.646406,36.150955
12.17,7.193061,40.776982
12.17,11.136662,36.764628
12.17,11.715898,8.209006
12.17,13.008583,-31.451096
12.17,13.97896,62.575792
12.17,14.615221,-30.217851
12.17,17.001464,-57.155152
12.17,18.051193,-52.72239
12.17,19.928588,3.364549
12.17,21.791363,10.331577
12.17,6.768594,32.556198
12.17,19.578688,-62.846406
12.16,2.720781,-54.117408
12.16,3.368196,-13.278847
12.16,3.588669,5.725289
12.16,7.743336,-33.081295
12.16,21.602604,-77.303762
12.16,0.825094,-61.023608
12.16,4.364132,75.145293
12.16,12.240596,24.590352
12.16,19.128333,32.543654
12.15,1.353054,13.870868
12.15,2.096834,-30.17665
12.15,3.129453,75.789658
12.15,9.638987,55.097249
12.15,12.072183,50.989047
12.15,21.393113,46.248497
12.15,21.553759,22.740082
12.15,22.753286,38.559768
12.15,4.891521,-55.851595
12.15,5.262909,-31.29416
12.15,5.497862,32.084494
12.15,11.427408,78.265383
12.15,14.046259,-24.530481
12.15,17.72154,-18.526016
12.15,20.070028,-45.654996
12.14,0.06809,-16.997642
12.14,3.803547,-26.95576
12.14,6.072238,-55.313012
12.14,8.238545,8.573507
12.14,10.754028,24.871572
12.14,20.404133,-39.742922
12.14,20.585433,-51.147854
12.14,21.560159,0.395525
12.14,22.223551,-26.529471
12.14,23.816339,9.865057
12.14,23.967113,17.526503
12.14,22.187078,-2.544919
12.13,0.876939,-28.219499
12.13,1.600605,6.37964
12.13,1.858053,2.730056
12.13,3.888822,-37.06642
12.13,7.951032,-28.16159
12.13,12.64931,47.620468
12.13,12.651276,47.039732
12.13,16.274645,-21.23713
12.13,16.545889,12.612768
12.13,21.098997,4.428011
12.13,23.690897,6.418874
12.13,4.430238,15.518965
12.13,9.500458,39.623745
12.13,13.489327,11.440016
12.13,17.848922,-56.582054
12.13,18.80028,-14.583825
12.13,21.253585,25.794073
12.12,0.29303,65.268848
12.12,7.044226,-62.574511
12.12,12.475249,35.276888
12.12,14.994977,35.105169
12.12,8.148735,32.816982
12.12,13.648242,-2.263519
12.12,19.342509,-7.664758
12.12,22.271228,70.940723
12.11,2.043224,-20.312239
12.11,2.47319,42.798894
12.11,3.827359,-75.178739
12.11,15.55856,2.777191
12.11,18.881238,-57.127032
12.11,19.330459,-53.720456
12.11,20.765535,8.249601
12.11,21.86956,5.62662
12.11,22.340108,2.851616
12.11,22.361937,-65.525824
12.11,7.291244,-14.002613
12.11,21.293691,-8.908666
12.1,0.734325,-13.923957
12.1,1.208502,-16.998967
12.1,2.993051,5.685513
12.1,7.762141,53.385178
12.1,7.940452,-30.091644
12.1,8.11165,33.89432
12.1,9.180029,46.376882
12.1,9.481479,-7.371051
12.1,10.066086,-39.379023
12.1,10.251637,44.429103
12.1,14.241873,-61.799447
12.1,18.516403,41.894362
12.1,19.008363,-52.376686
12.1,21.278232,-1.302443
12.1,22.045828,8.328242
12.1,5.032478,-6.945051
12.1,8.211308,-21.551445
12.1,15.056779,3.782037
12.1,17.491829,-80.175898
12.1,23.291086,19.61375
12.09,1.100169,-27.536859
12.09,1.820158,-74.010294
12.09,4.5787,15.26511
12.09,8.380776,24.085433
12.09,11.739428,-42.66183
12.09,14.813904,-71.328301
12.09,17.869198,-24.666665
12.09,22.057505,-50.643959
12.09,22.62964,-52.873625
12.09,23.177012,7.767024
12.09,23.876692,-30.1692
12.09,13.692305,14.823095
12.09,20.063917,5.994821
12.08,1.589905,-35.128498
12.08,2.55014,19.166114
12.08,2.878165,3.280563
12.08,5.5507,29.388891
12.08,7.85251,-53.334201
12.08,8.660237,-61.841158
12.08,9.732126,26.969006
12.08,11.329375,-36.087715
12.08,12.458181,37.442621
12.08,13.888826,-30.777084
12.08,16.248221,-76.509023
12.08,19.024222,29.282463
12.08,20.005312,33.264203
12.08,23.019299,36.667232
12.07,0.511663,9.920373
12.07,2.502997,-18.51691
12.07,13.78991,-31.735909
12.07,14.217648,-65.447966
12.07,14.825516,-26.111672
12.07,16.513768,27.313188
12.07,18.931054,38.327991
12.07,0.139936,-57.088906
12.07,11.983495,42.661142
12.06,1.072688,4.22696
12.06,6.793896,37.515859
12.06,11.681065,47.681231
12.06,13.059508,-43.71483
12.06,13.928921,-25.995443
12.06,18.043876,-50.212249
12.06,20.196201,-80.077241
12.06,21.736942,6.641461
12.06,23.800818,49.015918
12.06,4.931629,-61.162362
12.06,6.703039,3.580006
12.06,12.168072,-15.071534
12.06,16.696111,-5.82428
12.05,0.803704,-5.13548
12.05,9.76114,-39.040738
12.05,11.536653,0.617691
12.05,14.897916,17.662444
12.05,15.20559,-38.515124
12.05,17.997103,-57.768956
12.05,19.131642,-25.844137
12.05,21.602347,3.230558
12.05,22.059532,-80.160149
12.05,15.01985,35.453731
12.04,0.055279,4.686928
12.04,0.092255,-31.967837
12.04,1.927029,2.882875
12.04,2.179514,9.407607
12.04,2.643829,5.469805
12.04,2.823757,7.866525
12.04,7.43706,-33.94117
12.04,9.137717,-37.219005
12.04,9.923297,-27.261306
12.04,11.824363,-36.686265
12.04,16.866089,-36.02729
12.04,17.893486,23.116941
12.04,20.054346,58.954587
12.04,21.08885,28.121329
12.04,22.518384,9.729853
12.04,18.938319,54.497019
12.03,1.334307,38.990427
12.03,1.55479,-51.69431
12.03,13.326292,35.107044
12.03,13.712023,33.290104
12.03,14.692508,6.46294
12.03,14.865577,60.900234
12.03,18.226268,-65.237043
12.03,20.98571,3.552626
12.03,21.0759,-36.028606
12.03,22.033543,-19.483316
12.02,2.091735,5.696554
12.02,2.278092,-30.988389
12.02,2.841961,-74.52313
12.02,3.064152,29.592444
12.02,4.480369,-23.558841
12.02,5.803369,-1.070799
12.02,7.890995,-75.767722
12.02,7.970183,41.303706
12.02,9.892694,50.751093
12.02,11.738221,40.538325
12.02,13.613197,19.086927
12.02,13.804428,39.900838
12.02,17.140747,-76.05938
12.02,17.366345,-73.771408
12.02,21.893156,-82.778826
12.02,22.506702,54.632026
12.02,5.497659,-3.440413
12.02,19.155626,-14.750686
12.01,0.737908,5.892757
12.01,0.842564,24.81672
12.01,1.406157,-44.136289
12.01,5.942605,-73.751822
12.01,8.321103,-67.804021
12.01,9.318343,29.065484
12.01,11.930293,-38.280364
12.01,12.573649,15.280271
12.01,12.597539,42.377703
12.01,15.162783,-4.751843
12.01,18.4146,28.289428
12.01,18.565948,31.64005
12.01,19.368533,-70.479209
12.01,21.580604,51.537103
12.01,23.231231,-4.824223
12.01,19.208046,35.562539
12,2.481856,12.089157
12,2.551265,7.828438
12,8.501046,-65.915021
12,8.984268,-6.396163
12,12.388956,-35.05106
12,13.207089,-10.100856
12,14.783287,17.085867
12,17.22791,-8.420772
12,20.182539,-53.91076
12,3.401593,23.786244
12,4.476521,-25.170071
12,9.813128,-52.614539
12,11.882015,37.719619
12,15.73386,2.513094
12,16.579592,-53.592898
12,21.246282,38.020186
12,22.757622,11.192249
11.99,0.090981,76.291567
11.99,0.927891,-71.475146
11.99,1.567274,-29.299824
11.99,6.797372,-30.876192
11.99,8.464744,-18.684278
11.99,9.816373,-36.818419
11.99,10.080726,-31.091099
11.99,12.029803,67.703168
11.99,12.482664,8.425518
11.99,14.347106,-42.254716
11.99,21.912611,-46.992734
11.99,22.020304,28.306906
11.99,22.209986,8.55325
11.99,22.700456,9.76923
11.99,23.237661,-56.847821
11.99,16.258917,24.461845
11.99,18.532923,40.684013
11.99,21.804344,27.927819
11.98,1.908333,-34.474298
11.98,2.7071,18.245062
11.98,2.754127,-21.690695
11.98,3.157722,-42.480712
11.98,5.02104,-65.767763
11.98,5.201186,33.96304
11.98,5.605882,34.054837
11.98,7.491068,-64.838784
11.98,10.6079,-28.454259
11.98,11.511619,-8.095262
11.98,11.838088,52.56307
11.98,12.788448,4.144822
11.98,13.76415,-12.163916
11.98,15.411914,19.770969
11.98,15.886052,6.090548
11.98,20.084077,54.434242
11.98,20.348691,-13.678981
11.98,20.957034,22.362729
11.98,21.197089,-43.613646
11.98,22.046226,12.124228
11.98,22.462072,6.958216
11.98,22.762852,1.689732
11.98,23.697797,14.107108
11.98,8.683038,-23.455071
11.97,0.77672,-37.659323
11.97,1.279066,44.671091
11.97,2.886571,6.949787
11.97,4.189775,26.410579
11.97,4.793884,13.115845
11.97,5.191594,10.121019
11.97,7.895403,19.273315
11.97,8.490767,55.123308
11.97,10.873985,-22.687677
11.97,14.158377,64.96938
11.97,21.998263,-62.104401
11.97,22.473172,-25.902137
11.96,1.43713,13.816194
11.96,1.969184,13.614188
11.96,3.393526,-81.259088
11.96,4.321064,29.10746
11.96,4.450776,25.706202
11.96,5.056365,-25.163856
11.96,15.359003,-38.331885
11.96,18.490469,-6.077022
11.96,20.313105,-52.617836
11.96,20.578623,3.3477
11.96,21.521833,-9.790663
11.96,23.080966,-49.990605
11.96,23.4754,-47.453623
11.95,1.212722,10.582302
